"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"< 1 year"	"0"	"Georgia"	"13"	"Male"	"M"	"2006"	"2006"	71329
	"< 1 year"	"0"	"Georgia"	"13"	"Male"	"M"	"2007"	"2007"	74126
	"< 1 year"	"0"	"Georgia"	"13"	"Male"	"M"	"2008"	"2008"	72874
	"< 1 year"	"0"	"Georgia"	"13"	"Male"	"M"	"2009"	"2009"	68446
	"< 1 year"	"0"	"Georgia"	"13"	"Male"	"M"	"2010"	"2010"	67662
	"< 1 year"	"0"	"Hawaii"	"15"	"Female"	"F"	"2006"	"2006"	8631
	"< 1 year"	"0"	"Hawaii"	"15"	"Female"	"F"	"2007"	"2007"	9076
	"< 1 year"	"0"	"Hawaii"	"15"	"Female"	"F"	"2008"	"2008"	9032
	"< 1 year"	"0"	"Hawaii"	"15"	"Female"	"F"	"2009"	"2009"	9220
	"< 1 year"	"0"	"Hawaii"	"15"	"Female"	"F"	"2010"	"2010"	8798
	"< 1 year"	"0"	"Hawaii"	"15"	"Male"	"M"	"2006"	"2006"	9165
	"< 1 year"	"0"	"Hawaii"	"15"	"Male"	"M"	"2007"	"2007"	9544
	"< 1 year"	"0"	"Hawaii"	"15"	"Male"	"M"	"2008"	"2008"	9504
	"< 1 year"	"0"	"Hawaii"	"15"	"Male"	"M"	"2009"	"2009"	9515
	"< 1 year"	"0"	"Hawaii"	"15"	"Male"	"M"	"2010"	"2010"	9228
	"< 1 year"	"0"	"Idaho"	"16"	"Female"	"F"	"2006"	"2006"	11655
	"< 1 year"	"0"	"Idaho"	"16"	"Female"	"F"	"2007"	"2007"	12113
	"< 1 year"	"0"	"Idaho"	"16"	"Female"	"F"	"2008"	"2008"	12164
	"< 1 year"	"0"	"Idaho"	"16"	"Female"	"F"	"2009"	"2009"	11679
	"< 1 year"	"0"	"Idaho"	"16"	"Female"	"F"	"2010"	"2010"	11547
	"< 1 year"	"0"	"Idaho"	"16"	"Male"	"M"	"2006"	"2006"	12091
	"< 1 year"	"0"	"Idaho"	"16"	"Male"	"M"	"2007"	"2007"	12708
	"< 1 year"	"0"	"Idaho"	"16"	"Male"	"M"	"2008"	"2008"	12573
	"< 1 year"	"0"	"Idaho"	"16"	"Male"	"M"	"2009"	"2009"	12114
	"< 1 year"	"0"	"Idaho"	"16"	"Male"	"M"	"2010"	"2010"	12059
	"< 1 year"	"0"	"Illinois"	"17"	"Female"	"F"	"2006"	"2006"	82975
	"< 1 year"	"0"	"Illinois"	"17"	"Female"	"F"	"2007"	"2007"	84204
	"< 1 year"	"0"	"Illinois"	"17"	"Female"	"F"	"2008"	"2008"	82540
	"< 1 year"	"0"	"Illinois"	"17"	"Female"	"F"	"2009"	"2009"	80579
	"< 1 year"	"0"	"Illinois"	"17"	"Female"	"F"	"2010"	"2010"	79888
	"< 1 year"	"0"	"Illinois"	"17"	"Male"	"M"	"2006"	"2006"	86058
	"< 1 year"	"0"	"Illinois"	"17"	"Male"	"M"	"2007"	"2007"	87088
	"< 1 year"	"0"	"Illinois"	"17"	"Male"	"M"	"2008"	"2008"	85428
	"< 1 year"	"0"	"Illinois"	"17"	"Male"	"M"	"2009"	"2009"	84067
	"< 1 year"	"0"	"Illinois"	"17"	"Male"	"M"	"2010"	"2010"	83879
	"< 1 year"	"0"	"Indiana"	"18"	"Female"	"F"	"2006"	"2006"	42304
	"< 1 year"	"0"	"Indiana"	"18"	"Female"	"F"	"2007"	"2007"	43202
	"< 1 year"	"0"	"Indiana"	"18"	"Female"	"F"	"2008"	"2008"	42830
	"< 1 year"	"0"	"Indiana"	"18"	"Female"	"F"	"2009"	"2009"	41887
	"< 1 year"	"0"	"Indiana"	"18"	"Female"	"F"	"2010"	"2010"	41032
	"< 1 year"	"0"	"Indiana"	"18"	"Male"	"M"	"2006"	"2006"	44770
	"< 1 year"	"0"	"Indiana"	"18"	"Male"	"M"	"2007"	"2007"	45016
	"< 1 year"	"0"	"Indiana"	"18"	"Male"	"M"	"2008"	"2008"	44664
	"< 1 year"	"0"	"Indiana"	"18"	"Male"	"M"	"2009"	"2009"	43679
	"< 1 year"	"0"	"Indiana"	"18"	"Male"	"M"	"2010"	"2010"	42993
	"< 1 year"	"0"	"Iowa"	"19"	"Female"	"F"	"2006"	"2006"	19681
	"< 1 year"	"0"	"Iowa"	"19"	"Female"	"F"	"2007"	"2007"	19956
	"< 1 year"	"0"	"Iowa"	"19"	"Female"	"F"	"2008"	"2008"	20048
	"< 1 year"	"0"	"Iowa"	"19"	"Female"	"F"	"2009"	"2009"	19549
	"< 1 year"	"0"	"Iowa"	"19"	"Female"	"F"	"2010"	"2010"	19354
	"< 1 year"	"0"	"Iowa"	"19"	"Male"	"M"	"2006"	"2006"	20478
	"< 1 year"	"0"	"Iowa"	"19"	"Male"	"M"	"2007"	"2007"	21101
	"< 1 year"	"0"	"Iowa"	"19"	"Male"	"M"	"2008"	"2008"	20815
	"< 1 year"	"0"	"Iowa"	"19"	"Male"	"M"	"2009"	"2009"	20286
	"< 1 year"	"0"	"Iowa"	"19"	"Male"	"M"	"2010"	"2010"	19938
	"< 1 year"	"0"	"Kansas"	"20"	"Female"	"F"	"2006"	"2006"	19328
	"< 1 year"	"0"	"Kansas"	"20"	"Female"	"F"	"2007"	"2007"	20262
	"< 1 year"	"0"	"Kansas"	"20"	"Female"	"F"	"2008"	"2008"	20239
	"< 1 year"	"0"	"Kansas"	"20"	"Female"	"F"	"2009"	"2009"	20251
	"< 1 year"	"0"	"Kansas"	"20"	"Female"	"F"	"2010"	"2010"	19865
	"< 1 year"	"0"	"Kansas"	"20"	"Male"	"M"	"2006"	"2006"	20017
	"< 1 year"	"0"	"Kansas"	"20"	"Male"	"M"	"2007"	"2007"	20809
	"< 1 year"	"0"	"Kansas"	"20"	"Male"	"M"	"2008"	"2008"	21009
	"< 1 year"	"0"	"Kansas"	"20"	"Male"	"M"	"2009"	"2009"	20898
	"< 1 year"	"0"	"Kansas"	"20"	"Male"	"M"	"2010"	"2010"	20753
	"< 1 year"	"0"	"Kentucky"	"21"	"Female"	"F"	"2006"	"2006"	27365
	"< 1 year"	"0"	"Kentucky"	"21"	"Female"	"F"	"2007"	"2007"	28306
	"< 1 year"	"0"	"Kentucky"	"21"	"Female"	"F"	"2008"	"2008"	28393
	"< 1 year"	"0"	"Kentucky"	"21"	"Female"	"F"	"2009"	"2009"	27302
	"< 1 year"	"0"	"Kentucky"	"21"	"Female"	"F"	"2010"	"2010"	26863
	"< 1 year"	"0"	"Kentucky"	"21"	"Male"	"M"	"2006"	"2006"	28841
	"< 1 year"	"0"	"Kentucky"	"21"	"Male"	"M"	"2007"	"2007"	29715
	"< 1 year"	"0"	"Kentucky"	"21"	"Male"	"M"	"2008"	"2008"	29708
	"< 1 year"	"0"	"Kentucky"	"21"	"Male"	"M"	"2009"	"2009"	28787
	"< 1 year"	"0"	"Kentucky"	"21"	"Male"	"M"	"2010"	"2010"	28197
	"< 1 year"	"0"	"Louisiana"	"22"	"Female"	"F"	"2006"	"2006"	25638
	"< 1 year"	"0"	"Louisiana"	"22"	"Female"	"F"	"2007"	"2007"	31595
	"< 1 year"	"0"	"Louisiana"	"22"	"Female"	"F"	"2008"	"2008"	32723
	"< 1 year"	"0"	"Louisiana"	"22"	"Female"	"F"	"2009"	"2009"	31335
	"< 1 year"	"0"	"Louisiana"	"22"	"Female"	"F"	"2010"	"2010"	30050
	"< 1 year"	"0"	"Louisiana"	"22"	"Male"	"M"	"2006"	"2006"	26652
	"< 1 year"	"0"	"Louisiana"	"22"	"Male"	"M"	"2007"	"2007"	33019
	"< 1 year"	"0"	"Louisiana"	"22"	"Male"	"M"	"2008"	"2008"	34206
	"< 1 year"	"0"	"Louisiana"	"22"	"Male"	"M"	"2009"	"2009"	32235
	"< 1 year"	"0"	"Louisiana"	"22"	"Male"	"M"	"2010"	"2010"	30993
	"< 1 year"	"0"	"Maine"	"23"	"Female"	"F"	"2006"	"2006"	6747
	"< 1 year"	"0"	"Maine"	"23"	"Female"	"F"	"2007"	"2007"	6926
	"< 1 year"	"0"	"Maine"	"23"	"Female"	"F"	"2008"	"2008"	6714
	"< 1 year"	"0"	"Maine"	"23"	"Female"	"F"	"2009"	"2009"	6523
	"< 1 year"	"0"	"Maine"	"23"	"Female"	"F"	"2010"	"2010"	6377
	"< 1 year"	"0"	"Maine"	"23"	"Male"	"M"	"2006"	"2006"	7265
	"< 1 year"	"0"	"Maine"	"23"	"Male"	"M"	"2007"	"2007"	7459
	"< 1 year"	"0"	"Maine"	"23"	"Male"	"M"	"2008"	"2008"	7251
	"< 1 year"	"0"	"Maine"	"23"	"Male"	"M"	"2009"	"2009"	6896
	"< 1 year"	"0"	"Maine"	"23"	"Male"	"M"	"2010"	"2010"	6918
	"< 1 year"	"0"	"Maryland"	"24"	"Female"	"F"	"2006"	"2006"	36050
	"< 1 year"	"0"	"Maryland"	"24"	"Female"	"F"	"2007"	"2007"	36855
	"< 1 year"	"0"	"Maryland"	"24"	"Female"	"F"	"2008"	"2008"	36810
	"< 1 year"	"0"	"Maryland"	"24"	"Female"	"F"	"2009"	"2009"	35839
	"< 1 year"	"0"	"Maryland"	"24"	"Female"	"F"	"2010"	"2010"	35413
	"< 1 year"	"0"	"Maryland"	"24"	"Male"	"M"	"2006"	"2006"	37770
	"< 1 year"	"0"	"Maryland"	"24"	"Male"	"M"	"2007"	"2007"	39017
	"< 1 year"	"0"	"Maryland"	"24"	"Male"	"M"	"2008"	"2008"	38231
	"< 1 year"	"0"	"Maryland"	"24"	"Male"	"M"	"2009"	"2009"	37437
	"< 1 year"	"0"	"Maryland"	"24"	"Male"	"M"	"2010"	"2010"	36924
	"< 1 year"	"0"	"Massachusetts"	"25"	"Female"	"F"	"2006"	"2006"	36406
	"< 1 year"	"0"	"Massachusetts"	"25"	"Female"	"F"	"2007"	"2007"	36832
	"< 1 year"	"0"	"Massachusetts"	"25"	"Female"	"F"	"2008"	"2008"	36255
	"< 1 year"	"0"	"Massachusetts"	"25"	"Female"	"F"	"2009"	"2009"	35450
	"< 1 year"	"0"	"Massachusetts"	"25"	"Female"	"F"	"2010"	"2010"	35322
	"< 1 year"	"0"	"Massachusetts"	"25"	"Male"	"M"	"2006"	"2006"	37924
	"< 1 year"	"0"	"Massachusetts"	"25"	"Male"	"M"	"2007"	"2007"	38137
	"< 1 year"	"0"	"Massachusetts"	"25"	"Male"	"M"	"2008"	"2008"	38080
	"< 1 year"	"0"	"Massachusetts"	"25"	"Male"	"M"	"2009"	"2009"	37355
	"< 1 year"	"0"	"Massachusetts"	"25"	"Male"	"M"	"2010"	"2010"	37042
	"< 1 year"	"0"	"Michigan"	"26"	"Female"	"F"	"2006"	"2006"	61043
	"< 1 year"	"0"	"Michigan"	"26"	"Female"	"F"	"2007"	"2007"	60356
	"< 1 year"	"0"	"Michigan"	"26"	"Female"	"F"	"2008"	"2008"	58573
	"< 1 year"	"0"	"Michigan"	"26"	"Female"	"F"	"2009"	"2009"	56344
	"< 1 year"	"0"	"Michigan"	"26"	"Female"	"F"	"2010"	"2010"	56258
	"< 1 year"	"0"	"Michigan"	"26"	"Male"	"M"	"2006"	"2006"	63646
	"< 1 year"	"0"	"Michigan"	"26"	"Male"	"M"	"2007"	"2007"	63324
	"< 1 year"	"0"	"Michigan"	"26"	"Male"	"M"	"2008"	"2008"	61272
	"< 1 year"	"0"	"Michigan"	"26"	"Male"	"M"	"2009"	"2009"	59164
	"< 1 year"	"0"	"Michigan"	"26"	"Male"	"M"	"2010"	"2010"	58802
	"< 1 year"	"0"	"Minnesota"	"27"	"Female"	"F"	"2006"	"2006"	34319
	"< 1 year"	"0"	"Minnesota"	"27"	"Female"	"F"	"2007"	"2007"	35804
	"< 1 year"	"0"	"Minnesota"	"27"	"Female"	"F"	"2008"	"2008"	35521
	"< 1 year"	"0"	"Minnesota"	"27"	"Female"	"F"	"2009"	"2009"	34235
	"< 1 year"	"0"	"Minnesota"	"27"	"Female"	"F"	"2010"	"2010"	33887
	"< 1 year"	"0"	"Minnesota"	"27"	"Male"	"M"	"2006"	"2006"	36284
	"< 1 year"	"0"	"Minnesota"	"27"	"Male"	"M"	"2007"	"2007"	37210
	"< 1 year"	"0"	"Minnesota"	"27"	"Male"	"M"	"2008"	"2008"	36318
	"< 1 year"	"0"	"Minnesota"	"27"	"Male"	"M"	"2009"	"2009"	35700
	"< 1 year"	"0"	"Minnesota"	"27"	"Male"	"M"	"2010"	"2010"	35397
	"< 1 year"	"0"	"Mississippi"	"28"	"Female"	"F"	"2006"	"2006"	20299
	"< 1 year"	"0"	"Mississippi"	"28"	"Female"	"F"	"2007"	"2007"	21970
	"< 1 year"	"0"	"Mississippi"	"28"	"Female"	"F"	"2008"	"2008"	21877
	"< 1 year"	"0"	"Mississippi"	"28"	"Female"	"F"	"2009"	"2009"	20416
	"< 1 year"	"0"	"Mississippi"	"28"	"Female"	"F"	"2010"	"2010"	19437
	"< 1 year"	"0"	"Mississippi"	"28"	"Male"	"M"	"2006"	"2006"	21309
	"< 1 year"	"0"	"Mississippi"	"28"	"Male"	"M"	"2007"	"2007"	22967
	"< 1 year"	"0"	"Mississippi"	"28"	"Male"	"M"	"2008"	"2008"	22919
	"< 1 year"	"0"	"Mississippi"	"28"	"Male"	"M"	"2009"	"2009"	21331
	"< 1 year"	"0"	"Mississippi"	"28"	"Male"	"M"	"2010"	"2010"	20169
	"< 1 year"	"0"	"Missouri"	"29"	"Female"	"F"	"2006"	"2006"	38038
	"< 1 year"	"0"	"Missouri"	"29"	"Female"	"F"	"2007"	"2007"	39022
	"< 1 year"	"0"	"Missouri"	"29"	"Female"	"F"	"2008"	"2008"	38716
	"< 1 year"	"0"	"Missouri"	"29"	"Female"	"F"	"2009"	"2009"	37565
	"< 1 year"	"0"	"Missouri"	"29"	"Female"	"F"	"2010"	"2010"	36904
	"< 1 year"	"0"	"Missouri"	"29"	"Male"	"M"	"2006"	"2006"	40023
	"< 1 year"	"0"	"Missouri"	"29"	"Male"	"M"	"2007"	"2007"	41061
	"< 1 year"	"0"	"Missouri"	"29"	"Male"	"M"	"2008"	"2008"	40968
	"< 1 year"	"0"	"Missouri"	"29"	"Male"	"M"	"2009"	"2009"	39728
	"< 1 year"	"0"	"Missouri"	"29"	"Male"	"M"	"2010"	"2010"	39066
	"< 1 year"	"0"	"Montana"	"30"	"Female"	"F"	"2006"	"2006"	5761
	"< 1 year"	"0"	"Montana"	"30"	"Female"	"F"	"2007"	"2007"	6066
	"< 1 year"	"0"	"Montana"	"30"	"Female"	"F"	"2008"	"2008"	6005
	"< 1 year"	"0"	"Montana"	"30"	"Female"	"F"	"2009"	"2009"	6068
	"< 1 year"	"0"	"Montana"	"30"	"Female"	"F"	"2010"	"2010"	6000
	"< 1 year"	"0"	"Montana"	"30"	"Male"	"M"	"2006"	"2006"	6095
	"< 1 year"	"0"	"Montana"	"30"	"Male"	"M"	"2007"	"2007"	6365
	"< 1 year"	"0"	"Montana"	"30"	"Male"	"M"	"2008"	"2008"	6322
	"< 1 year"	"0"	"Montana"	"30"	"Male"	"M"	"2009"	"2009"	6143
	"< 1 year"	"0"	"Montana"	"30"	"Male"	"M"	"2010"	"2010"	6183
	"< 1 year"	"0"	"Nebraska"	"31"	"Female"	"F"	"2006"	"2006"	12501
	"< 1 year"	"0"	"Nebraska"	"31"	"Female"	"F"	"2007"	"2007"	12802
	"< 1 year"	"0"	"Nebraska"	"31"	"Female"	"F"	"2008"	"2008"	12746
	"< 1 year"	"0"	"Nebraska"	"31"	"Female"	"F"	"2009"	"2009"	12792
	"< 1 year"	"0"	"Nebraska"	"31"	"Female"	"F"	"2010"	"2010"	12700
	"< 1 year"	"0"	"Nebraska"	"31"	"Male"	"M"	"2006"	"2006"	13323
	"< 1 year"	"0"	"Nebraska"	"31"	"Male"	"M"	"2007"	"2007"	13536
	"< 1 year"	"0"	"Nebraska"	"31"	"Male"	"M"	"2008"	"2008"	13652
	"< 1 year"	"0"	"Nebraska"	"31"	"Male"	"M"	"2009"	"2009"	13419
	"< 1 year"	"0"	"Nebraska"	"31"	"Male"	"M"	"2010"	"2010"	13373
	"< 1 year"	"0"	"Nevada"	"32"	"Female"	"F"	"2006"	"2006"	18356
	"< 1 year"	"0"	"Nevada"	"32"	"Female"	"F"	"2007"	"2007"	19342
	"< 1 year"	"0"	"Nevada"	"32"	"Female"	"F"	"2008"	"2008"	18787
	"< 1 year"	"0"	"Nevada"	"32"	"Female"	"F"	"2009"	"2009"	18293
	"< 1 year"	"0"	"Nevada"	"32"	"Female"	"F"	"2010"	"2010"	17709
	"< 1 year"	"0"	"Nevada"	"32"	"Male"	"M"	"2006"	"2006"	19405
	"< 1 year"	"0"	"Nevada"	"32"	"Male"	"M"	"2007"	"2007"	20123
	"< 1 year"	"0"	"Nevada"	"32"	"Male"	"M"	"2008"	"2008"	19769
	"< 1 year"	"0"	"Nevada"	"32"	"Male"	"M"	"2009"	"2009"	18939
	"< 1 year"	"0"	"Nevada"	"32"	"Male"	"M"	"2010"	"2010"	18510
	"< 1 year"	"0"	"New Hampshire"	"33"	"Female"	"F"	"2006"	"2006"	7456
	"< 1 year"	"0"	"New Hampshire"	"33"	"Female"	"F"	"2007"	"2007"	6849
	"< 1 year"	"0"	"New Hampshire"	"33"	"Female"	"F"	"2008"	"2008"	6792
	"< 1 year"	"0"	"New Hampshire"	"33"	"Female"	"F"	"2009"	"2009"	6300
	"< 1 year"	"0"	"New Hampshire"	"33"	"Female"	"F"	"2010"	"2010"	6410
	"< 1 year"	"0"	"New Hampshire"	"33"	"Male"	"M"	"2006"	"2006"	7661
	"< 1 year"	"0"	"New Hampshire"	"33"	"Male"	"M"	"2007"	"2007"	7172
	"< 1 year"	"0"	"New Hampshire"	"33"	"Male"	"M"	"2008"	"2008"	7058
	"< 1 year"	"0"	"New Hampshire"	"33"	"Male"	"M"	"2009"	"2009"	6623
